driverId,raceId,lap,milliseconds
818,902,1,33895
16,902,7,25293
822,902,10,25040
826,902,10,26064
824,902,10,25756
828,902,11,25367
820,902,11,25858
4,902,12,25770
821,902,12,25543
13,902,13,24528
8,902,13,25009
154,902,13,25192
824,902,13,29729
825,902,14,24611
16,902,13,40747
818,902,14,25897
807,902,15,24757
155,902,15,27124
815,902,16,24697
20,902,16,24964
18,902,17,24476
817,902,18,24706
1,902,19,24687
813,902,19,25395
824,902,18,18989
3,902,21,24851
826,902,24,25340
822,902,25,25068
825,902,25,24559
828,902,26,25819
821,902,27,25633
13,902,28,25896
4,902,28,24576
154,902,28,25032
820,902,28,27233
824,902,31,25866
8,902,33,25415
815,902,34,24737
20,902,34,26186
807,902,35,24440
18,902,35,25245
817,902,35,24816
155,902,35,26628
154,902,37,25693
13,902,38,24575
825,902,38,25572
813,902,39,26440
826,902,39,25345
822,902,40,25980
1,902,41,25146
3,902,41,24907
813,902,40,34249
820,902,40,25981
4,902,41,24493
8,902,41,24453
824,902,40,25383
813,902,47,32874
18,903,7,22408
154,903,9,23213
13,903,10,78277
8,903,10,22994
815,903,10,22914
828,903,10,23677
4,903,11,22776
807,903,11,23438
155,903,11,24883
813,903,11,24010
824,903,11,24784
20,903,12,22570
822,903,12,24780
820,903,12,23781
3,903,13,23277
826,903,14,23521
821,903,14,22988
817,903,15,23186
818,903,15,24119
1,903,17,22968
825,903,17,23670
821,903,27,23252
828,903,27,23730
18,903,28,22548
824,903,28,24320
815,903,30,23636
155,903,30,25402
807,903,31,22764
822,903,31,23639
8,903,31,23291
826,903,31,23628
825,903,31,22579
13,903,31,23830
818,903,32,24417
813,903,32,23022
4,903,33,22947
820,903,32,23878
20,903,34,22246
3,903,37,23089
817,903,37,22498
1,903,38,23999
821,903,40,22734
155,903,40,24722
828,903,42,23969
820,903,48,23886
20,904,12,21974
817,904,14,21969
154,904,15,22126
13,904,15,22890
813,904,15,27851
4,904,16,21970
818,904,16,22976
8,904,17,22056
807,904,17,22355
18,904,17,21810
16,904,17,28013
820,904,17,24337
1,904,18,22951
815,904,18,22367
826,904,18,22703
821,904,18,23063
828,904,18,23091
825,904,19,21894
822,904,20,22824
3,904,21,22254
824,904,21,22928
155,904,23,22789
13,904,28,22381
820,904,31,23232
20,904,33,21599
154,904,34,22078
4,904,35,22014
16,904,35,23378
807,904,36,22724
18,904,36,24408
826,904,36,22841
821,904,36,24780
815,904,37,22282
813,904,37,22024
828,904,40,26671
825,904,41,21768
824,904,41,22568
1,904,43,23590
8,904,43,22727
820,904,42,23586
3,904,45,22309
817,904,45,21830
822,904,45,22701
13,904,46,22304
20,904,52,21608
821,904,52,23025
4,904,53,21664
826,904,53,22984
154,905,1,26312
16,905,1,33207
20,905,4,66065
154,905,23,25029
820,905,24,33074
18,905,25,25992
821,905,25,25906
155,905,25,25421
824,905,25,32658
3,905,26,24672
1,905,26,27509
828,905,25,28091
8,905,26,25282
817,905,26,26584
4,905,26,26499
825,905,26,28943
818,905,26,25444
807,905,26,25714
822,905,26,25595
8,905,28,25684
820,905,27,37352
818,905,37,19385
13,905,45,24264
828,905,51,25585
155,905,62,25116
820,905,66,26137
8,905,73,31896
821,906,1,24370
821,906,2,24768
154,906,11,23943
817,906,13,23606
822,906,14,23448
18,906,14,23493
20,906,15,23904
13,906,15,27949
818,906,15,24433
825,906,15,23479
16,906,15,23703
4,906,16,23932
8,906,17,23925
3,906,18,23882
1,906,19,24417
826,906,29,25235
821,906,32,24403
815,906,34,23907
822,906,35,24491
20,906,36,23340
817,906,37,23274
18,906,38,25050
818,906,39,23975
8,906,39,24221
16,906,40,24068
807,906,41,23902
3,906,44,25102
4,906,44,23790
1,906,45,23554
825,906,45,23907
154,906,46,23856
826,906,46,25698
13,906,48,24012
154,907,3,21884
818,907,8,22232
807,907,9,21920
825,907,10,21670
826,907,10,21906
817,907,10,21467
3,907,11,21474
16,907,11,22960
821,907,12,55222
1,907,13,22226
13,907,14,21896
4,907,14,21234
155,907,14,22480
822,907,15,21133
8,907,15,21914
20,907,20,21381
821,907,21,29067
813,907,26,23343
18,907,27,21505
154,907,27,24212
828,907,28,23177
815,907,29,23770
20,907,28,29844
820,907,37,22977
1,907,39,22555
807,907,39,22246
818,907,39,22374
3,907,40,21664
825,907,40,21882
822,907,41,22208
824,907,40,24452
13,907,43,22096
817,907,43,21398
16,907,43,22449
828,907,43,25178
8,907,44,21618
821,907,45,22530
4,907,47,21276
815,907,55,21960
813,907,56,22612
18,907,58,21242
820,908,2,23154
20,908,10,28558
826,908,14,28700
817,908,15,28483
3,908,18,28329
155,908,18,29507
16,908,23,29956
1,908,24,29679
4,908,25,34410
815,908,26,29599
813,908,26,28831
825,908,27,28745
818,908,27,30218
18,908,28,28645
807,908,29,29579
824,908,29,30353
155,908,29,29540
154,908,30,29710
822,908,31,29104
820,908,29,29737
20,908,33,28787
826,908,35,28575
1,908,41,29291
825,909,1,25859
828,909,3,27495
826,909,9,20313
4,909,12,19174
18,909,13,22604
817,909,13,19050
818,909,13,20274
20,909,14,19607
807,909,14,19564
815,909,14,21802
821,909,14,21002
3,909,15,20055
822,909,15,20115
155,909,15,20121
16,909,16,20031
820,909,16,23883
813,909,18,19099
828,909,18,19890
8,909,20,19737
824,909,20,20031
154,909,24,18928
1,909,26,19710
825,909,29,19135
18,909,31,18916
821,909,31,23305
16,909,32,19638
826,909,32,20251
155,909,32,20092
820,909,32,20920
4,909,33,19032
20,909,34,19061
8,909,34,19867
815,909,34,19843
817,909,35,19358
818,909,37,26711
813,909,38,19126
807,909,39,19514
822,909,40,20206
3,909,41,20257
1,909,42,19918
828,909,41,20423
20,909,45,18879
824,909,45,20575
817,909,46,18868
16,909,47,20424
820,909,47,20632
155,909,48,20358
818,909,49,20431
1,909,50,19868
821,909,50,19779
815,909,52,19932
825,909,53,19427
8,909,53,19740
4,909,55,19308
18,909,61,19221
18,910,8,26737
817,910,8,22205
807,910,8,24040
13,910,8,22851
818,910,8,23809
815,910,8,25535
821,910,8,24050
16,910,8,31956
1,910,8,23800
8,910,8,23214
154,910,8,23979
826,910,8,23423
155,910,8,34086
820,910,8,24625
813,910,8,22376
3,910,9,22827
822,910,9,25497
20,910,9,22170
4,910,9,22253
824,910,9,22892
18,910,15,22807
825,910,15,23546
813,910,17,32608
824,910,17,25504
817,910,23,23741
13,910,23,22111
822,910,23,22518
826,910,30,22202
3,910,32,23864
20,910,33,21608
818,910,34,23123
18,910,37,22211
4,910,38,21634
1,910,39,23364
16,910,39,22500
825,910,39,21812
8,910,41,22154
824,910,42,24226
813,910,43,21818
13,910,45,22278
820,910,45,23232
817,910,54,22273
3,910,56,22001
822,910,59,22589
154,911,1,29256
824,911,1,25362
1,911,2,25580
3,911,8,29997
8,911,8,22858
815,911,9,24104
13,911,9,23945
20,911,10,22800
826,911,10,24082
807,911,10,23823
817,911,11,22913
825,911,11,23115
16,911,11,23755
828,911,11,24083
820,911,11,23734
822,911,12,22769
4,911,12,28920
18,911,13,22800
154,911,13,22838
821,911,14,23259
818,911,15,23571
1,911,17,23066
3,911,19,22936
8,911,21,22819
13,911,21,24083
16,911,21,23779
20,911,22,22731
815,911,22,22977
825,911,23,22414
824,911,23,23918
826,911,24,24436
828,911,24,24213
4,911,25,22974
817,911,27,22675
154,911,27,24569
822,911,28,23176
18,911,29,22588
818,911,29,23202
820,911,29,24873
807,911,30,23841
821,911,30,22898
1,911,31,24757
3,911,34,23392
20,911,34,23190
16,911,34,23732
13,911,35,23224
821,912,9,26376
20,912,18,25176
815,912,19,24938
807,912,19,25547
8,912,20,24547
154,912,20,25098
825,912,21,24214
4,912,21,24913
813,912,21,24223
18,912,22,24669
155,912,22,25277
13,912,23,24323
3,912,24,24583
822,912,24,24991
818,912,24,25046
16,912,24,26864
1,912,25,24453
817,912,26,24388
824,912,27,26641
826,912,30,24651
828,912,30,28685
821,912,36,25693
821,912,49,26849
818,913,24,35309
16,913,24,29748
20,913,25,28733
8,913,25,29164
807,913,25,29362
1,913,26,31040
825,913,26,28841
817,913,27,29113
815,913,29,29502
154,913,30,29761
813,913,30,29363
815,913,30,35289
824,913,30,29885
4,913,31,28991
828,913,30,30364
18,913,31,28627
8,913,31,30194
807,913,31,30415
16,913,31,30672
813,913,31,29655
820,913,41,29877
826,913,43,31092
818,913,44,30111
815,913,44,29339
824,913,45,29752
825,913,46,28706
1,913,52,29284
16,913,8,29887
807,913,9,29987
13,913,10,29578
826,913,10,30089
154,913,10,29322
8,913,11,29702
822,913,11,30340
818,913,11,29806
813,913,11,29960
20,913,12,30147
4,913,12,28912
817,913,12,29761
828,913,12,30144
1,913,13,29422
825,913,13,28684
18,913,14,28641
815,913,15,29979
821,913,15,33679
824,913,15,30413
820,913,16,30751
820,913,18,37975
13,913,22,29006
154,913,22,29040
822,913,23,28880
826,913,23,30188
813,913,23,29036
4,913,24,28810
3,914,2,1136516
1,914,2,1137295
822,914,2,1136994
13,914,2,1136594
4,914,2,1137051
817,914,2,1135520
825,914,2,1135891
18,914,2,1136054
20,914,2,1134978
8,914,2,1135276
815,914,2,1135712
826,914,2,1134529
807,914,2,1136562
16,914,2,1135797
821,914,2,1134553
154,914,2,1133680
824,914,2,1133708
155,914,2,1133381
818,914,2,1136557
820,914,2,1135937
813,914,2,1127145
828,914,2,1113851
18,914,9,24532
813,914,9,25460
822,914,11,24465
817,914,11,24184
825,914,11,24550
8,914,11,25191
815,914,11,24971
826,914,11,24567
821,914,11,24873
154,914,11,24011
155,914,11,28656
818,914,11,25451
828,914,11,31187
820,914,11,25879
13,914,12,24374
20,914,12,23764
807,914,12,24696
16,914,12,25136
3,914,13,23696
824,914,13,25116
1,914,14,23891
825,914,15,33215
818,914,19,24353
154,914,21,23656
16,914,22,24407
813,914,22,24184
8,914,23,32466
826,914,23,24222
820,914,23,25278
824,914,24,24910
815,914,25,24622
828,914,25,25977
807,914,26,23873
155,914,26,25635
20,914,29,23443
18,914,31,28547
16,914,32,24314
3,914,33,24862
825,914,33,23701
821,914,34,26943
8,914,34,24173
154,914,34,23745
1,914,35,23677
817,914,36,25607
13,914,37,24930
822,914,38,25052
155,914,38,25576
826,914,39,26554
828,914,39,25655
155,914,39,24907
813,914,40,25981
825,914,40,24361
18,914,42,24757
807,914,43,24792
815,914,43,25313
8,914,43,24768
154,914,43,23785
3,915,1,33820
13,915,1,29912
820,915,4,31374
817,915,11,30006
16,915,12,30733
826,915,20,31584
154,915,20,30037
813,915,21,30180
18,915,22,29994
818,915,23,30272
807,915,24,30096
4,915,25,35112
815,915,25,29876
822,915,26,30363
825,915,26,29736
8,915,26,30097
1,915,27,30503
13,915,27,30278
828,915,27,31020
20,915,30,30355
826,915,37,30321
821,915,39,30303
828,915,43,30760
825,916,1,26881
807,916,1,33427
18,916,1,26806
821,916,1,25007
20,916,1,24226
20,916,2,23909
13,916,14,24488
817,916,14,24040
3,916,15,24433
822,916,15,24151
813,916,15,29734
818,916,15,30158
1,916,16,24368
4,916,16,24601
154,916,16,24688
8,916,17,24131
821,916,20,31198
826,916,21,24995
20,916,26,23799
825,916,27,24497
18,916,28,23546
154,916,29,23802
818,916,29,24553
822,916,30,24283
817,916,31,24356
13,916,32,25456
1,916,33,24244
3,916,34,24513
813,916,35,24468
821,916,40,24726
826,916,41,24189
8,916,42,23872
4,916,43,24133
20,916,48,23948
826,916,51,26541
8,916,52,24226
813,917,4,23753
13,917,5,23220
815,917,5,23467
822,917,6,23294
18,917,6,23018
20,917,6,23808
3,917,7,23730
825,917,7,23061
4,917,7,23278
817,917,7,23141
1,917,8,23351
821,917,8,23661
8,917,8,23427
818,917,9,23782
807,917,16,23554
826,917,18,25001
16,917,18,29465
20,917,24,23195
154,917,24,25591
13,917,25,30084
815,917,25,22997
3,917,26,23346
822,917,26,35284
825,917,26,24190
18,917,27,22620
817,917,27,22871
821,917,27,24267
818,917,27,24408
813,917,27,22865
1,917,28,24224
4,917,28,23134
8,917,35,27934
807,917,36,23323
826,917,38,24385
16,917,39,24302
154,917,40,23023
822,917,42,26463
813,917,45,23090
818,917,46,24002
825,917,47,24131
815,917,47,30067
20,917,48,22746
821,917,48,23418
3,917,50,23240
16,917,49,24853
13,917,50,26918
18,917,50,23383
1,917,51,22874
4,917,52,23077
826,917,59,24726
154,917,59,23197
807,917,60,23411
154,918,1,16120
4,918,5,21619
16,918,5,22491
18,918,6,22627
826,918,6,24169
8,918,6,21546
821,918,7,23128
813,918,7,21998
154,918,8,21699
1,918,10,21885
822,918,10,21661
3,918,11,21741
13,918,13,22054
818,918,13,22919
815,918,14,22031
829,918,14,24144
807,918,15,27445
155,918,15,24421
825,918,21,22087
20,918,21,23094
154,918,21,21574
16,918,22,22277
8,918,26,22206
817,918,27,21747
4,918,27,22068
18,918,28,22042
821,918,28,23270
825,918,29,21623
818,918,30,22761
1,918,31,21887
3,918,34,24083
822,918,35,22015
155,918,36,22426
807,918,37,21642
16,918,37,22227
829,918,37,23545
815,918,41,22325
13,918,43,22040
818,918,44,22348
20,918,46,21611
817,918,47,21582
828,926,1,22681
8,926,16,27465
13,926,21,22062
807,926,21,22137
817,926,23,22535
20,926,24,22694
832,926,24,55789
1,926,25,22295
831,926,25,22933
3,926,26,22105
828,926,26,23254
18,926,27,23353
830,926,32,23532
815,926,38,26009
8,926,40,22405
828,926,43,22353
807,926,44,21612
813,927,1,37289
831,927,2,33918
8,927,2,27285
1,927,4,26094
3,927,4,33689
817,927,4,26714
13,927,4,25831
826,927,4,30463
830,927,4,29516
822,927,4,30154
4,927,4,25222
18,927,4,33027
833,927,5,27540
832,927,14,25126
8,927,14,24744
807,927,15,25826
154,927,15,24377
20,927,17,23996
815,927,17,25268
817,927,18,25604
813,927,18,37394
830,927,20,25655
831,927,20,25741
826,927,21,24781
18,927,21,25581
833,927,22,27004
1,927,24,24595
13,927,24,24788
822,927,25,24432
3,927,26,24574
154,927,26,24621
831,927,30,25331
807,927,31,25047
832,927,32,25165
813,927,33,24276
8,927,34,24653
817,927,34,25393
154,927,34,26014
815,927,35,35776
18,927,35,25846
20,927,37,25092
1,927,38,24179
13,927,38,26971
826,927,39,26149
822,927,40,25002
830,927,40,24768
3,927,41,24336
831,927,43,25204
833,927,42,29202
807,927,44,35351
831,928,10,23409
813,928,11,22470
815,928,11,22829
154,928,12,23421
830,928,12,24256
4,928,12,23238
20,928,13,22488
13,928,13,23145
1,928,14,22645
822,928,14,23084
828,928,14,23846
817,928,14,22635
18,928,14,23936
3,928,15,22483
8,928,15,22818
829,928,16,24132
833,928,17,25938
832,928,19,23795
815,928,26,23338
20,928,30,22444
828,928,30,24589
3,928,31,22829
831,928,31,23732
154,928,32,23605
830,928,32,23258
18,928,32,23273
1,928,33,22235
813,928,33,22899
8,928,34,22453
13,928,34,23317
822,928,35,23582
4,928,35,23345
817,928,36,22897
829,928,38,24054
832,928,39,23424
815,928,41,23144
833,928,40,24088
813,928,48,17912
830,929,6,39338
807,929,10,26652
831,929,10,25459
13,929,10,24894
813,929,10,30426
828,929,11,26045
832,929,11,32647
154,929,12,24735
20,929,13,24509
4,929,13,25370
3,929,14,25311
822,929,14,25293
817,929,14,25723
1,929,15,25791
826,929,15,25421
8,929,17,24773
815,929,17,25573
833,929,18,25834
829,929,19,26103
831,929,24,25898
13,929,24,25017
813,929,24,24310
828,929,25,49162
807,929,25,24679
832,929,29,26593
830,929,30,27225
154,929,31,25259
20,929,32,24449
1,929,33,24528
822,929,33,24623
3,929,34,25418
829,929,33,26479
826,929,34,24692
817,929,35,24943
4,929,35,24878
833,929,34,27573
20,929,36,33921
815,929,37,25288
828,929,37,26042
807,929,38,24979
8,929,40,24547
813,929,41,107394
831,929,41,26210
807,930,10,22659
826,930,11,22667
18,930,11,22589
831,930,12,22677
1,930,13,24586
817,930,13,22440
830,930,13,24396
20,930,14,21762
13,930,14,22139
813,930,14,24976
832,930,14,22859
3,930,15,21870
822,930,15,22082
154,930,15,23309
813,930,15,32459
829,930,16,24687
8,930,17,22623
833,930,17,24631
828,930,18,25272
815,930,19,22468
4,930,21,23728
807,930,26,22534
18,930,27,23327
833,930,30,23070
1,930,32,22727
13,930,32,22629
829,930,32,23043
815,930,36,22426
830,930,37,22607
826,930,38,22273
831,930,39,23186
20,930,40,21836
154,930,40,33256
8,930,41,21789
822,930,42,21800
817,930,42,24884
832,930,42,22178
813,930,43,22575
3,930,45,22452
18,930,44,24066
828,930,45,22872
13,930,47,22257
829,930,47,22796
807,930,49,22545
1,930,51,21965
833,930,49,24200
807,931,1,34773
13,931,1,42934
832,931,12,25306
822,931,14,24641
828,931,14,25618
154,931,17,25077
831,931,18,25732
826,931,28,25119
830,931,29,52821
807,931,31,24758
4,931,32,30345
829,931,33,28606
18,931,35,25062
20,931,36,24851
817,931,36,24501
815,931,36,24733
3,931,37,24789
833,931,35,27554
8,931,37,24177
1,931,38,24181
828,931,38,25398
13,931,39,24970
830,931,46,25736
822,931,56,24412
13,931,62,24395
815,931,64,25119
18,931,64,24661
1,931,65,25495
831,931,64,26420
817,931,65,24244
828,931,69,25234
18,932,1,18057
20,932,7,27241
813,932,17,23660
817,932,23,23997
815,932,24,23453
8,932,26,23630
831,932,26,24795
154,932,27,24292
826,932,27,23681
832,932,27,24277
822,932,28,25541
807,932,28,23507
828,932,28,24149
1,932,29,23708
3,932,30,23321
4,932,31,23553
20,932,35,23945
829,932,34,30807
833,932,35,26986
13,932,37,23912
830,932,39,36105
8,932,40,24578
18,932,44,25374
826,933,1,28632
828,933,2,30232
18,933,3,24104
18,933,6,28727
828,933,12,16211
154,933,23,22016
831,933,24,22803
807,933,25,21685
832,933,25,27638
822,933,26,22777
830,933,26,21984
3,933,33,21768
13,933,34,22447
1,933,35,21869
833,933,34,23926
20,933,36,31882
813,933,37,21847
815,933,38,26689
826,933,45,22111
828,933,45,22449
817,933,50,27710
4,934,1,71178
817,934,11,28464
832,934,12,29393
8,934,13,28974
20,934,14,28946
4,934,17,28703
826,934,18,28347
1,934,19,28417
807,934,19,28558
13,934,20,29369
3,934,20,28393
815,934,20,28860
817,934,20,43240
822,934,21,28781
828,934,23,29598
829,934,36,48861
833,934,36,34672
828,934,37,30867
4,934,37,32593
8,934,38,30397
828,934,41,29828
1,934,43,28979
20,934,43,29676
828,934,42,30197
3,934,44,30393
13,934,44,31948
822,934,44,31937
826,934,44,33979
807,934,44,33891
815,934,44,31998
833,934,44,30686
8,934,47,30178
829,934,45,43964
833,936,6,26392
822,936,13,22974
826,936,13,22072
13,936,14,27936
830,936,14,22536
18,936,14,22231
154,936,14,22805
831,936,14,22729
807,936,15,22573
832,936,15,25096
4,936,15,21567
815,936,16,22068
828,936,16,23005
1,936,19,23146
3,936,20,21780
20,936,21,21900
817,936,21,21824
8,936,22,22566
813,936,24,16444
813,936,25,22812
829,936,26,23051
13,936,29,21915
815,936,30,22409
833,936,30,23125
831,936,32,22907
826,936,33,21574
828,936,33,22199
154,936,34,28707
18,936,35,21753
807,936,36,22222
4,936,36,22300
832,936,36,22930
830,936,37,23431
822,936,38,21867
3,936,42,22013
815,936,41,22574
1,936,42,24272
813,936,41,24972
828,936,41,22747
817,936,42,22008
20,936,43,22028
8,936,43,22270
154,936,42,23972
829,936,41,23664
831,936,42,23097
833,936,41,23207
826,936,43,21663
4,936,43,23162
20,936,45,16639
832,936,44,16660
18,936,44,16488
4,936,44,16796
8,936,45,16979
13,936,44,16823
154,936,44,17064
3,936,45,16623
829,936,43,17116
815,936,44,16958
1,936,45,18249
813,936,44,18782
828,936,44,18577
831,936,44,18246
817,936,45,18270
833,936,43,18085
822,936,45,16427
830,936,45,16485
826,936,45,16453
20,936,46,17121
832,936,45,16786
18,936,45,16639
4,936,45,16879
8,936,46,16734
13,936,45,16818
154,936,45,17114
3,936,46,17780
829,936,44,17402
815,936,45,32181
1,936,46,17726
813,936,45,18186
828,936,45,17472
831,936,45,17235
817,936,46,18758
833,936,44,18149
822,936,46,17557
830,936,46,23043
826,936,46,17849
822,936,49,30031
1,936,51,27715
8,936,52,59555
13,936,54,21502
1,936,54,16579
829,936,54,22716
830,936,56,16415
813,936,58,16446
817,936,64,31037
3,936,64,24575
817,937,7,22637
832,937,5,23732
815,937,8,23562
822,937,8,23319
4,937,8,22973
154,937,9,23717
826,937,9,22796
13,937,9,23282
830,937,9,24564
828,937,9,24183
831,937,10,23439
8,937,11,22578
18,937,11,24083
3,937,12,22997
1,937,13,22403
20,937,14,22681
822,937,15,17343
833,937,15,23643
829,937,16,23826
815,937,20,22918
4,937,20,26103
18,937,20,24151
154,937,21,23493
13,937,21,23655
8,937,21,23143
830,937,21,23041
822,937,21,23489
832,937,23,23348
826,937,27,22563
831,937,27,23288
828,937,28,23684
1,937,30,22955
833,937,29,23282
3,937,31,22765
829,937,30,24450
830,937,32,22942
4,937,32,23191
18,937,35,23761
831,938,1,25761
830,938,1,18818
832,938,10,30358
3,938,18,24657
807,938,18,24286
13,938,19,25207
830,938,19,25318
828,938,20,24842
822,938,22,25536
815,938,23,24281
831,938,24,25282
20,938,25,24340
18,938,25,24310
1,938,26,24368
829,938,26,29382
826,938,27,23884
8,938,28,24442
833,938,27,26435
4,938,28,24330
817,938,30,24259
832,938,30,24736
830,938,33,24938
4,938,46,19374
154,939,9,30640
4,939,10,34237
832,939,10,34970
828,939,10,29589
813,939,10,29762
807,939,11,30868
826,939,12,29159
13,939,12,31380
20,939,13,29172
817,939,13,31307
8,939,13,30031
1,939,13,28917
3,939,13,30562
822,939,13,29260
815,939,13,29732
831,939,13,29679
18,939,13,65317
830,939,12,31207
834,939,13,31180
13,939,14,29907
829,939,14,30398
154,939,26,29826
813,939,27,29223
828,939,28,29857
832,939,28,29742
13,939,29,24415
826,939,33,32924
815,939,34,29676
831,939,34,29917
830,939,36,30844
828,939,36,29398
20,939,37,29273
817,939,37,29419
834,939,36,32036
8,939,37,30689
3,939,37,29887
822,939,37,29239
18,939,37,30106
832,939,37,29885
829,939,37,37847
18,939,41,37822
813,939,54,29996
815,940,1,25041
817,940,1,26087
13,940,1,34166
826,940,8,23316
4,940,9,23640
830,940,9,27793
807,940,10,23750
831,940,10,24763
18,940,10,23343
822,940,11,23542
154,940,11,23793
813,940,12,24842
20,940,13,23074
828,940,13,23418
8,940,14,23714
832,940,14,23701
3,940,15,23078
1,940,16,22750
13,940,16,26735
815,940,18,24303
826,940,20,23183
834,940,22,25146
817,940,24,23225
828,940,26,23441
832,940,27,39345
18,940,27,23801
8,940,28,22584
4,940,28,23767
3,940,29,23241
822,940,29,23588
20,940,30,23130
830,940,30,23977
831,940,30,24116
1,940,31,23165
807,940,31,23491
154,940,33,24554
834,940,33,25088
826,940,34,23381
13,940,34,24670
813,940,36,23249
815,940,36,24267
807,940,42,35760
829,940,21,25875
829,940,32,23647
829,940,42,35760
154,941,1,54445
830,941,1,37334
815,941,12,30545
817,941,12,29732
832,941,12,30288
18,941,12,29719
4,941,13,29539
833,941,13,35072
829,941,14,32400
829,941,17,30421
830,941,24,30241
822,941,26,30316
20,941,30,29367
13,941,30,30741
813,941,30,29952
8,941,31,29386
1,941,32,30216
826,941,33,30418
831,941,34,30362
822,942,1,40488
154,942,1,27621
834,942,1,37748
4,942,1,31987
831,942,2,31137
831,942,3,25931
822,942,4,26384
154,942,9,27730
828,942,16,29728
18,942,17,27286
1,942,18,24354
20,942,18,25019
830,942,18,25527
13,942,18,24646
831,942,17,25714
834,942,17,26520
813,942,18,27851
4,942,18,24631
817,942,19,24449
3,942,19,24640
826,942,19,24638
815,942,19,26458
8,942,19,24733
832,942,19,25259
807,942,19,27344
828,942,19,30932
8,942,20,34548
4,942,26,25405
20,942,27,25576
807,942,27,27360
832,942,27,44582
815,942,27,24730
18,942,27,24689
813,942,27,25446
831,942,26,24975
830,942,28,24904
834,942,27,25812
3,942,38,25242
826,942,38,25205
817,942,38,27802
831,942,42,35546
1,942,43,24088
20,942,43,24158
832,942,43,26840
813,942,43,25054
18,942,44,24862
817,942,50,24495
20,943,1,28070
822,943,8,22957
13,943,9,22849
807,943,9,23277
813,943,10,26647
828,943,10,22956
154,943,11,22735
831,943,12,23026
832,943,13,23128
815,943,18,23547
826,943,21,22559
817,943,24,22422
830,943,25,22985
3,943,26,22391
829,943,26,25087
1,943,28,22304
834,943,27,25367
18,943,30,23356
20,943,35,22156
828,943,39,23461
832,943,43,23776
831,943,44,23417
3,943,46,22303
1,943,48,22328
18,943,47,23018
832,943,51,23068
828,943,51,23292
826,943,52,22518
817,943,52,22488
13,943,52,23086
807,943,52,24136
831,943,51,23813
830,943,52,22589
154,943,52,23101
813,943,52,23937
829,943,50,24224
834,943,50,30442
822,943,53,23160
817,944,3,23937
807,944,9,24009
826,944,10,24155
13,944,10,23887
815,944,10,23854
154,944,10,24475
822,944,11,23736
830,944,11,24166
8,944,12,23293
18,944,12,23242
828,944,12,24699
3,944,13,25039
20,944,13,23801
4,944,13,22981
1,944,14,24328
831,944,14,25529
834,944,14,25492
829,944,15,25547
813,944,25,24115
817,944,28,23979
18,944,31,24265
20,944,32,23474
3,944,33,23321
4,944,32,23218
828,944,32,29148
815,944,33,23609
1,944,34,23148
830,944,34,24153
807,944,35,24199
154,944,35,23787
13,944,38,23927
826,944,39,23630
831,944,39,24491
822,944,41,24913
829,944,40,27095
834,944,41,26706
813,944,44,30082
8,944,46,25308
20,944,47,23861
3,944,48,23046
1,944,49,22936
815,944,51,23732
18,944,51,23402
817,944,52,24775
4,944,52,23810
830,944,53,24078
828,944,53,25102
154,944,54,23958
13,944,55,23401
4,945,1,44990
831,945,4,28407
826,945,5,21868
815,945,6,21922
817,945,6,21949
13,945,6,22851
807,945,7,22045
832,945,7,25307
822,945,8,24485
830,945,8,22309
18,945,8,23722
4,945,8,16128
822,945,9,28622
3,945,10,21637
8,945,10,22162
1,945,11,21346
828,945,15,22838
4,945,17,22246
830,945,20,22457
20,945,23,21795
154,945,23,22203
829,945,23,22913
807,945,24,22174
833,945,24,24314
826,945,25,21634
817,945,26,22118
13,945,26,22710
831,945,26,22806
815,945,27,22116
18,945,27,22310
832,945,28,22063
822,945,29,29592
3,945,31,21580
8,945,32,25613
829,945,33,22854
830,945,38,22355
20,945,39,21628
1,945,41,21392
828,945,41,22200
154,945,43,22234
831,945,44,22086
4,945,47,22377
825,948,1,27831
832,948,8,22414
831,948,10,22701
13,948,11,21550
836,948,11,26206
828,948,11,22357
3,948,12,21531
817,948,12,22245
4,948,12,21796
835,948,12,23286
837,948,12,23224
20,948,13,21339
830,948,13,22303
18,948,15,22616
8,948,16,22508
1,948,16,21940
807,948,16,22167
815,948,16,24719
822,948,17,21376
825,948,16,22079
20,948,18,1089312
3,948,18,1089303
8,948,18,1089365
817,948,18,1089822
830,948,18,1089372
832,948,18,1089971
1,948,18,1090087
13,948,18,1089805
154,948,18,1089417
807,948,18,1089155
822,948,18,1088989
835,948,18,1088294
815,948,18,1087311
828,948,18,1086875
18,948,18,1084466
831,948,18,1082337
836,948,18,1082140
825,948,17,946318
828,948,27,16936
18,948,30,21837
832,948,31,22392
830,948,32,29066
836,948,32,23895
20,948,35,24548
817,948,42,21981
807,949,1,31931
815,949,2,30326
832,949,2,28401
817,949,6,24541
13,949,7,24093
822,949,8,24944
821,949,8,32793
838,949,9,24604
822,949,9,19369
830,949,10,25810
831,949,10,26246
154,949,11,25739
836,949,11,26236
8,949,12,24720
825,949,12,26876
837,949,12,26382
3,949,13,24934
1,949,13,24512
828,949,13,24775
815,949,14,25068
826,949,16,24419
807,949,16,24930
832,949,20,34978
817,949,24,26631
825,949,24,24383
838,949,25,24682
830,949,26,25594
154,949,27,26151
1,949,28,25030
8,949,29,25222
13,949,29,24236
828,949,29,25363
836,949,29,25547
3,949,30,27226
831,949,30,25491
837,949,31,28120
