,driverId,raceId,points,position,wins
17172,259,615,0.0,32,0
17173,231,615,8.0,9,0
17174,278,615,1.0,18,0
17175,289,615,0.0,26,0
17176,280,615,0.0,24,0
17177,293,615,0.0,39,0
17178,262,615,0.0,23,0
17179,334,615,0.0,36,0
17180,292,615,0.0,34,0
17181,222,615,0.0,28,0
17182,333,615,3.0,14,0
17183,332,615,5.0,11,0
17184,331,615,0.0,30,0
17185,330,615,0.0,27,0
17186,250,615,3.0,13,0
17187,305,615,0.0,25,0
17188,199,615,8.0,8,0
17189,182,615,2.0,16,0
17190,238,615,25.0,4,1
17191,307,615,0.0,21,0
17192,306,615,4.0,12,0
17193,197,615,0.0,33,0
17194,329,615,0.0,20,0
17195,232,615,6.0,10,0
17196,309,615,23.0,5,1
17197,223,615,1.0,17,0
17198,290,615,3.0,15,0
17199,304,615,23.0,6,1
17200,235,615,12.0,7,0
17201,328,615,60.0,1,5
17202,327,615,45.0,2,0
17203,224,615,42.0,3,3
17204,243,616,0.0,29,0
17205,298,616,1.0,18,0
17206,336,616,0.0,40,0
17207,335,616,0.0,37,0
17208,200,616,0.0,22,0
17209,187,616,0.0,35,0
17210,313,616,0.0,31,0
17211,317,616,0.0,38,0
17212,259,616,0.0,32,0
17213,231,616,8.0,9,0
17214,278,616,1.0,19,0
17215,289,616,0.0,26,0
17216,280,616,0.0,25,0
17217,293,616,0.0,39,0
17218,262,616,0.0,24,0
17219,334,616,0.0,36,0
17220,292,616,0.0,34,0
17221,222,616,0.0,28,0
17222,333,616,3.0,14,0
17223,332,616,5.0,13,0
17224,331,616,0.0,30,0
17225,330,616,0.0,27,0
17226,250,616,7.0,10,0
17227,305,616,0.0,23,0
17228,199,616,11.0,8,0
17229,182,616,2.0,16,0
17230,238,616,34.0,4,2
17231,307,616,0.0,21,0
17232,306,616,6.0,12,0
17233,197,616,0.0,33,0
17234,329,616,0.0,20,0
17235,232,616,6.0,11,0
17236,309,616,23.0,5,1
17237,223,616,2.0,17,0
17238,290,616,3.0,15,0
17239,304,616,23.0,6,1
17240,235,616,12.0,7,0
17241,328,616,66.0,1,5
17242,327,616,45.0,2,0
17243,224,616,42.0,3,3
17244,243,617,0.0,30,0
17245,298,617,1.0,18,0
17246,336,617,0.0,40,0
17247,335,617,0.0,37,0
17248,200,617,0.0,23,0
17249,187,617,0.0,35,0
17250,313,617,0.0,32,0
17251,317,617,0.0,38,0
17252,259,617,0.0,28,0
17253,231,617,8.0,9,0
17254,278,617,1.0,19,0
17255,289,617,0.0,26,0
17256,280,617,0.0,25,0
17257,293,617,0.0,39,0
17258,262,617,0.0,24,0
17259,334,617,0.0,36,0
17260,292,617,0.0,34,0
17261,222,617,0.0,29,0
17262,333,617,3.0,14,0
17263,332,617,5.0,13,0
17264,331,617,0.0,31,0
17265,330,617,0.0,27,0
17266,250,617,7.0,10,0
17267,305,617,0.0,21,0
17268,199,617,12.0,7,0
17269,182,617,2.0,16,0
17270,238,617,43.0,4,3
17271,307,617,0.0,22,0
17272,306,617,6.0,12,0
17273,197,617,0.0,33,0
17274,329,617,0.0,20,0
17275,232,617,6.0,11,0
17276,309,617,27.0,5,1
17277,223,617,2.0,17,0
17278,290,617,3.0,15,0
17279,304,617,23.0,6,1
17280,235,617,12.0,8,0
17281,328,617,69.0,1,5
17282,327,617,47.0,3,0
17283,224,617,48.0,2,3
17284,320,618,0.0,41,0
17285,314,618,0.0,33,0
17286,243,618,0.0,30,0
17287,298,618,1.0,20,0
17288,336,618,0.0,42,0
17289,335,618,0.0,38,0
17290,200,618,0.0,24,0
17291,187,618,0.0,36,0
17292,313,618,0.0,32,0
17293,317,618,0.0,39,0
17294,259,618,0.0,28,0
17295,231,618,8.0,10,0
17296,278,618,1.0,21,0
17297,289,618,0.0,26,0
17298,280,618,0.0,25,0
17299,293,618,0.0,40,0
17300,262,618,4.0,14,0
17301,334,618,0.0,37,0
17302,292,618,0.0,35,0
17303,222,618,0.0,29,0
17304,333,618,3.0,15,0
17305,332,618,5.0,13,0
17306,331,618,0.0,31,0
17307,330,618,0.0,27,0
17308,250,618,7.0,11,0
17309,305,618,0.0,22,0
17310,199,618,12.0,7,0
17311,182,618,2.0,17,0
17312,238,618,43.0,4,3
17313,307,618,1.0,19,0
17314,306,618,9.0,9,0
17315,197,618,0.0,34,0
17316,329,618,0.0,23,0
17317,232,618,6.0,12,0
17318,309,618,36.0,5,2
17319,223,618,2.0,18,0
17320,290,618,3.0,16,0
17321,304,618,23.0,6,1
17322,235,618,12.0,8,0
17323,328,618,71.0,1,5
17324,327,618,47.0,3,0
17325,224,618,54.0,2,3
17326,320,619,0.0,41,0
17327,314,619,0.0,34,0
17328,243,619,0.0,30,0
17329,298,619,1.0,20,0
17330,336,619,0.0,42,0
17331,335,619,0.0,38,0
17332,200,619,0.0,24,0
17333,187,619,0.0,36,0
17334,313,619,0.0,33,0
17335,317,619,0.0,39,0
17336,259,619,0.0,28,0
17337,231,619,14.0,8,0
17338,278,619,1.0,21,0
17339,289,619,0.0,26,0
17340,280,619,0.0,25,0
17341,293,619,0.0,40,0
17342,262,619,4.0,14,0
17343,334,619,0.0,37,0
17344,292,619,0.0,35,0
17345,222,619,0.0,29,0
17346,333,619,3.0,15,0
17347,332,619,5.0,13,0
17348,331,619,0.0,32,0
17349,330,619,0.0,27,0
17350,250,619,7.0,11,0
17351,305,619,0.0,22,0
17352,199,619,16.0,7,0
17353,182,619,2.0,17,0
17354,238,619,52.0,3,4
17355,307,619,1.0,19,0
17356,306,619,9.0,10,0
17357,197,619,0.0,31,0
17358,329,619,0.0,23,0
17359,232,619,6.0,12,0
17360,309,619,38.0,5,2
17361,223,619,2.0,18,0
17362,290,619,3.0,16,0
17363,304,619,26.0,6,1
17364,235,619,12.0,9,0
17365,328,619,71.0,1,5
17366,327,619,47.0,4,0
17367,224,619,55.0,2,3
17368,278,620,0.0,21,0
17369,339,620,0.0,20,0
17370,320,620,0.0,19,0
17371,289,620,0.0,18,0
17372,333,620,0.0,17,0
17373,207,620,0.0,16,0
17374,309,620,0.0,15,0
17375,317,620,0.0,14,0
17376,327,620,0.0,13,0
17377,224,620,0.0,12,0
17378,182,620,0.0,11,0
17379,337,620,0.0,10,0
17380,307,620,0.0,9,0
17381,280,620,0.0,8,0
17382,199,620,0.0,7,0
17383,238,620,1.0,6,0
17384,314,620,2.0,5,0
17385,223,620,3.0,4,0
17386,235,620,4.0,3,0
17387,304,620,6.0,2,0
17388,328,620,9.0,1,1
17389,293,621,0.0,28,0
17390,305,621,0.0,27,0
17391,306,621,0.0,25,0
17392,250,621,0.0,21,0
17393,340,621,0.0,20,0
17394,243,621,0.0,18,0
17395,338,621,0.0,17,0
17396,278,621,0.0,19,0
17397,339,621,0.0,26,0
17398,320,621,0.0,24,0
17399,289,621,1.0,10,0
17400,333,621,0.0,23,0
17401,207,621,3.0,7,0
17402,309,621,4.0,5,0
17403,317,621,0.0,22,0
17404,327,621,0.0,14,0
17405,224,621,6.0,3,0
17406,182,621,0.0,11,0
17407,337,621,0.0,16,0
17408,307,621,0.0,15,0
17409,280,621,0.0,13,0
17410,199,621,0.0,12,0
17411,238,621,3.0,8,0
17412,314,621,2.0,9,0
17413,223,621,3.0,6,0
17414,235,621,4.0,4,0
17415,304,621,15.0,1,1
17416,328,621,9.0,2,1
17417,329,622,0.0,29,0
17418,290,622,0.0,15,0
17419,293,622,0.0,30,0
17420,305,622,0.0,26,0
17421,306,622,0.0,27,0
17422,250,622,1.0,12,0
17423,340,622,0.0,23,0
17424,243,622,0.0,21,0
17425,338,622,0.0,17,0
17426,278,622,0.0,22,0
17427,339,622,0.0,28,0
17428,320,622,0.0,25,0
17429,289,622,1.0,11,0
17430,333,622,3.0,8,0
17431,207,622,3.0,7,0
17432,309,622,6.0,6,0
17433,317,622,0.0,24,0
17434,327,622,0.0,18,0
17435,224,622,15.0,1,1
17436,182,622,0.0,13,0
17437,337,622,0.0,20,0
17438,307,622,0.0,19,0
17439,280,622,0.0,16,0
17440,199,622,0.0,14,0
17441,238,622,3.0,9,0
17442,314,622,2.0,10,0
17443,223,622,7.0,5,0
17444,235,622,10.0,3,0
17445,304,622,15.0,2,1
17446,328,622,9.0,4,1
17447,312,623,2.0,12,0
17448,329,623,0.0,25,0
17449,290,623,0.0,16,0
17450,293,623,0.0,31,0
17451,305,623,0.0,29,0
17452,306,623,9.0,5,1
17453,250,623,1.0,15,0
17454,340,623,0.0,26,0
17455,243,623,0.0,24,0
17456,338,623,0.0,21,0
17457,278,623,1.0,14,0
17458,339,623,0.0,30,0
17459,320,623,0.0,28,0
17460,289,623,1.0,13,0
17461,333,623,3.0,8,0
17462,207,623,3.0,9,0
17463,309,623,6.0,7,0
17464,317,623,0.0,27,0
17465,327,623,0.0,22,0
17466,224,623,19.0,1,1
17467,182,623,0.0,17,0
17468,337,623,0.0,19,0
17469,307,623,0.0,23,0
17470,280,623,0.0,20,0
17471,199,623,0.0,18,0
17472,238,623,3.0,10,0
17473,314,623,2.0,11,0
17474,223,623,7.0,6,0
17475,235,623,16.0,2,0
17476,304,623,15.0,3,1
17477,328,623,12.0,4,1
17478,330,624,0.0,30,0
17479,312,624,2.0,15,0
17480,329,624,0.0,26,0
17481,290,624,0.0,18,0
17482,293,624,0.0,32,0
17483,305,624,3.0,11,0
17484,306,624,9.0,5,1
17485,250,624,3.0,13,0
17486,340,624,0.0,27,0
17487,243,624,0.0,25,0
17488,338,624,0.0,24,0
17489,278,624,2.0,16,0
17490,339,624,0.0,31,0
17491,320,624,0.0,29,0
17492,289,624,1.0,17,0
17493,333,624,3.0,9,0
17494,207,624,3.0,10,0
17495,309,624,6.0,8,0
17496,317,624,0.0,28,0
17497,327,624,6.0,7,0
17498,224,624,28.0,1,2
17499,182,624,0.0,19,0
17500,337,624,0.0,22,0
17501,307,624,0.0,21,0
17502,280,624,0.0,23,0
17503,199,624,0.0,20,0
17504,238,624,3.0,12,0
17505,314,624,2.0,14,0
17506,223,624,7.0,6,0
17507,235,624,16.0,3,0
17508,304,624,19.0,2,1
17509,328,624,12.0,4,1
17510,221,625,0.0,31,0
17511,330,625,0.0,27,0
17512,312,625,2.0,16,0
17513,329,625,0.0,26,0
17514,290,625,0.0,18,0
17515,293,625,0.0,33,0
17516,305,625,4.0,11,0
17517,306,625,9.0,5,1
17518,250,625,3.0,14,0
17519,340,625,0.0,28,0
17520,243,625,0.0,25,0
17521,338,625,0.0,24,0
17522,278,625,6.0,9,0
17523,339,625,0.0,32,0
17524,320,625,0.0,30,0
17525,289,625,1.0,17,0
17526,333,625,3.0,12,0
17527,207,625,3.0,13,0
17528,309,625,6.0,8,0
17529,317,625,0.0,29,0
17530,327,625,9.0,6,0
17531,224,625,34.0,1,2
17532,182,625,0.0,19,0
17533,337,625,0.0,22,0
17534,307,625,0.0,21,0
17535,280,625,0.0,23,0
17536,199,625,0.0,20,0
17537,238,625,5.0,10,0
17538,314,625,2.0,15,0
17539,223,625,7.0,7,0
17540,235,625,16.0,4,0
17541,304,625,19.0,3,1
17542,328,625,21.0,2,2
17543,262,626,0.0,33,0
17544,232,626,1.0,18,0
17545,221,626,0.0,32,0
17546,330,626,0.0,28,0
17547,312,626,2.0,16,0
17548,329,626,0.0,27,0
17549,290,626,0.0,19,0
17550,293,626,0.0,35,0
17551,305,626,4.0,11,0
17552,306,626,9.0,6,1
17553,250,626,3.0,14,0
17554,340,626,0.0,29,0
17555,243,626,0.0,26,0
17556,338,626,0.0,25,0
17557,278,626,9.0,8,0
17558,339,626,0.0,34,0
17559,320,626,0.0,31,0
17560,289,626,1.0,17,0
17561,333,626,3.0,12,0
17562,207,626,3.0,13,0
17563,309,626,10.0,5,0
17564,317,626,0.0,30,0
17565,327,626,9.0,7,0
17566,224,626,43.0,1,3
17567,182,626,0.0,21,0
17568,337,626,0.0,23,0
17569,307,626,0.0,22,0
17570,280,626,0.0,24,0
17571,199,626,0.0,20,0
17572,238,626,5.0,10,0
17573,314,626,2.0,15,0
17574,223,626,7.0,9,0
17575,235,626,16.0,4,0
17576,304,626,21.0,3,1
17577,328,626,27.0,2,2
17578,321,627,0.0,36,0
17579,262,627,0.0,33,0
17580,232,627,1.0,19,0
17581,221,627,0.0,32,0
17582,330,627,0.0,28,0
17583,312,627,4.0,12,0
17584,329,627,0.0,25,0
17585,290,627,0.0,20,0
17586,293,627,0.0,35,0
17587,305,627,4.0,11,0
17588,306,627,9.0,7,1
17589,250,627,3.0,16,0
17590,340,627,0.0,29,0
17591,243,627,0.0,27,0
17592,338,627,0.0,26,0
17593,278,627,9.0,9,0
17594,339,627,0.0,34,0
17595,320,627,0.0,31,0
17596,289,627,2.0,18,0
17597,333,627,3.0,13,0
17598,207,627,3.0,15,0
17599,309,627,10.0,6,0
17600,317,627,0.0,30,0
17601,327,627,9.0,8,0
17602,224,627,43.0,1,3
17603,182,627,0.0,22,0
17604,337,627,0.0,23,0
17605,307,627,3.0,14,0
17606,280,627,0.0,24,0
17607,199,627,0.0,21,0
17608,238,627,9.0,10,0
17609,314,627,2.0,17,0
17610,223,627,13.0,5,0
17611,235,627,25.0,3,1
17612,304,627,21.0,4,1
17613,328,627,27.0,2,2
17614,296,628,0.0,35,0
17615,321,628,0.0,37,0
17616,262,628,0.0,33,0
17617,232,628,1.0,19,0
17618,221,628,0.0,32,0
17619,330,628,0.0,29,0
17620,312,628,4.0,13,0
17621,329,628,0.0,25,0
17622,290,628,0.0,20,0
17623,293,628,0.0,36,0
17624,305,628,7.0,11,0
17625,306,628,9.0,8,1
17626,250,628,3.0,16,0
17627,340,628,0.0,30,0
17628,243,628,0.0,27,0
17629,338,628,0.0,26,0
17630,278,628,11.0,7,0
17631,339,628,0.0,34,0
17632,320,628,0.0,28,0
17633,289,628,2.0,18,0
17634,333,628,3.0,14,0
17635,207,628,3.0,15,0
17636,309,628,14.0,5,0
17637,317,628,0.0,31,0
17638,327,628,9.0,9,0
17639,224,628,52.0,1,4
17640,182,628,0.0,22,0
17641,337,628,0.0,23,0
17642,307,628,4.0,12,0
17643,280,628,0.0,24,0
17644,199,628,0.0,21,0
17645,238,628,9.0,10,0
17646,314,628,2.0,17,0
17647,223,628,13.0,6,0
17648,235,628,25.0,4,1
17649,304,628,27.0,3,1
17650,328,628,27.0,2,2
17651,341,629,0.0,32,0
17652,296,629,0.0,36,0
17653,321,629,0.0,38,0
17654,262,629,0.0,34,0
17655,232,629,1.0,19,0
17656,221,629,0.0,33,0
17657,330,629,0.0,30,0
17658,312,629,4.0,13,0
17659,329,629,0.0,25,0
17660,290,629,0.0,21,0
17661,293,629,0.0,37,0
17662,305,629,13.0,7,0
17663,306,629,9.0,9,1
17664,250,629,3.0,17,0
17665,340,629,0.0,31,0
17666,243,629,0.0,28,0
17667,338,629,0.0,27,0
17668,278,629,11.0,8,0
17669,339,629,0.0,35,0
17670,320,629,1.0,20,0
17671,289,629,4.0,14,0
17672,333,629,3.0,15,0
17673,207,629,3.0,16,0
17674,309,629,17.0,5,0
17675,317,629,0.0,29,0
17676,327,629,9.0,10,0
17677,224,629,61.0,1,5
17678,182,629,0.0,23,0
17679,337,629,0.0,24,0
17680,307,629,4.0,12,0
17681,280,629,0.0,26,0
17682,199,629,0.0,22,0
17683,238,629,9.0,11,0
17684,314,629,2.0,18,0
17685,223,629,13.0,6,0
17686,235,629,25.0,4,1
17687,304,629,31.0,2,1
17688,328,629,27.0,3,2
17689,343,630,0.0,39,0
17690,342,630,0.0,33,0
17691,341,630,0.0,32,0
17692,296,630,0.0,37,0
17693,321,630,0.0,40,0
17694,262,630,0.0,35,0
17695,232,630,1.0,20,0
17696,221,630,0.0,34,0
17697,330,630,0.0,30,0
17698,312,630,4.0,13,0
17699,329,630,0.0,25,0
17700,290,630,0.0,22,0
17701,293,630,0.0,38,0
17702,305,630,13.0,7,0
17703,306,630,9.0,9,1
17704,250,630,3.0,18,0
17705,340,630,0.0,31,0
17706,243,630,0.0,28,0
17707,338,630,0.0,27,0
17708,278,630,12.0,8,0
17709,339,630,0.0,36,0
17710,320,630,1.0,21,0
17711,289,630,4.0,14,0
17712,333,630,3.0,16,0
17713,207,630,3.0,17,0
17714,309,630,23.0,5,0
17715,317,630,0.0,29,0
17716,327,630,9.0,10,0
17717,224,630,61.0,1,5
17718,182,630,0.0,23,0
17719,337,630,0.0,24,0
17720,307,630,4.0,12,0
17721,280,630,0.0,26,0
17722,199,630,3.0,15,0
17723,238,630,9.0,11,0
17724,314,630,2.0,19,0
17725,223,630,15.0,6,0
17726,235,630,25.0,4,1
17727,304,630,35.0,3,1
17728,328,630,36.0,2,3
17729,344,631,0.0,32,0
17730,222,631,0.0,29,0
17731,343,631,0.0,41,0
17732,342,631,0.0,34,0
17733,341,631,0.0,36,0
17734,296,631,0.0,39,0
17735,321,631,0.0,42,0
17736,262,631,0.0,37,0
17737,232,631,1.0,20,0
17738,221,631,0.0,24,0
17739,330,631,0.0,33,0
17740,312,631,4.0,14,0
17741,329,631,0.0,26,0
17742,290,631,0.0,22,0
17743,293,631,0.0,40,0
17744,305,631,13.0,8,0
17745,306,631,9.0,11,1
17746,250,631,3.0,18,0
17747,340,631,0.0,35,0
17748,243,631,0.0,30,0
17749,338,631,0.0,28,0
17750,278,631,12.0,10,0
17751,339,631,0.0,38,0
17752,320,631,1.0,21,0
17753,289,631,4.0,15,0
17754,333,631,3.0,17,0
17755,207,631,4.0,12,0
17756,309,631,23.0,5,0
17757,317,631,0.0,31,0
17758,327,631,15.0,6,0
17759,224,631,61.0,1,5
17760,182,631,0.0,23,0
17761,337,631,0.0,25,0
17762,307,631,4.0,13,0
17763,280,631,0.0,27,0
17764,199,631,3.0,16,0
17765,238,631,12.0,9,0
17766,314,631,2.0,19,0
17767,223,631,15.0,7,0
17768,235,631,27.0,4,1
17769,304,631,39.0,3,1
17770,328,631,45.0,2,4
17771,339,632,0.0,25,0
17772,347,632,0.0,24,0
17773,320,632,0.0,23,0
17774,334,632,0.0,22,0
17775,340,632,0.0,21,0
17776,346,632,0.0,20,0
17777,293,632,0.0,19,0
17778,345,632,0.0,18,0
17779,307,632,0.0,17,0
17780,327,632,0.0,16,0
17781,341,632,0.0,15,0
17782,224,632,0.0,14,0
17783,333,632,0.0,13,0
17784,243,632,0.0,12,0
17785,280,632,0.0,11,0
17786,238,632,0.0,10,0
17787,289,632,0.0,9,0
17788,235,632,0.0,8,0
17789,312,632,0.0,7,0
17790,304,632,1.0,6,0
17791,278,632,2.0,5,0
17792,317,632,3.0,4,0
17793,223,632,4.0,3,0
17794,328,632,6.0,2,0
17795,207,632,9.0,1,1
17796,314,633,0.0,14,0
17797,306,633,1.0,9,0
17798,339,633,0.0,22,0
17799,347,633,0.0,27,0
17800,320,633,0.0,12,0
17801,334,633,0.0,26,0
17802,340,633,0.0,25,0
17803,346,633,0.0,24,0
17804,293,633,0.0,23,0
17805,345,633,3.0,7,0
17806,307,633,0.0,15,0
17807,327,633,0.0,10,0
17808,341,633,0.0,18,0
17809,224,633,0.0,21,0
17810,333,633,0.0,20,0
17811,243,633,0.0,19,0
17812,280,633,0.0,17,0
17813,238,633,0.0,16,0
17814,289,633,0.0,13,0
17815,235,633,6.0,3,0
17816,312,633,0.0,11,0
17817,304,633,3.0,8,0
17818,278,633,6.0,4,0
17819,317,633,3.0,6,0
17820,223,633,4.0,5,0
17821,328,633,15.0,1,1
17822,207,633,9.0,2,1
17823,342,634,0.0,26,0
17824,314,634,0.0,18,0
17825,306,634,1.0,12,0
17826,339,634,0.0,23,0
17827,347,634,0.0,28,0
17828,320,634,0.0,17,0
17829,334,634,0.0,27,0
17830,340,634,0.0,25,0
17831,346,634,0.0,22,0
17832,293,634,0.0,24,0
17833,345,634,3.0,8,0
17834,307,634,0.0,20,0
17835,327,634,0.0,14,0
17836,341,634,0.0,13,0
17837,224,634,2.0,10,0
17838,333,634,0.0,21,0
17839,243,634,1.0,11,0
17840,280,634,0.0,16,0
17841,238,634,6.0,4,0
17842,289,634,0.0,19,0
17843,235,634,10.0,2,0
17844,312,634,0.0,15,0
17845,304,634,6.0,6,0
17846,278,634,6.0,5,0
17847,317,634,3.0,9,0
17848,223,634,4.0,7,0
17849,328,634,24.0,1,2
17850,207,634,9.0,3,1
17851,338,635,0.0,29,0
17852,298,635,0.0,20,0
17853,342,635,0.0,24,0
17854,314,635,0.0,21,0
17855,306,635,1.0,12,0
17856,339,635,0.0,25,0
17857,347,635,0.0,30,0
17858,320,635,0.0,19,0
17859,334,635,0.0,28,0
17860,340,635,0.0,27,0
17861,346,635,1.0,14,0
17862,293,635,0.0,26,0
17863,345,635,9.0,4,0
17864,307,635,0.0,15,0
17865,327,635,0.0,16,0
17866,341,635,2.0,10,0
17867,224,635,2.0,11,0
17868,333,635,0.0,23,0
17869,243,635,1.0,13,0
17870,280,635,0.0,18,0
17871,238,635,9.0,5,0
17872,289,635,0.0,22,0
17873,235,635,19.0,2,1
17874,312,635,0.0,17,0
17875,304,635,6.0,8,0
17876,278,635,6.0,7,0
17877,317,635,3.0,9,0
17878,223,635,8.0,6,0
17879,328,635,24.0,1,2
17880,207,635,9.0,3,1
17881,349,636,0.0,26,0
17882,348,636,0.0,24,0
17883,338,636,0.0,31,0
17884,298,636,0.0,20,0
17885,342,636,0.0,25,0
17886,314,636,0.0,21,0
17887,306,636,1.0,14,0
17888,339,636,0.0,27,0
17889,347,636,0.0,32,0
17890,320,636,0.0,18,0
17891,334,636,0.0,30,0
17892,340,636,0.0,29,0
17893,346,636,4.0,11,0
17894,293,636,0.0,28,0
17895,345,636,9.0,4,0
17896,307,636,0.0,16,0
17897,327,636,6.0,8,0
17898,341,636,2.0,13,0
17899,224,636,6.0,9,0
17900,333,636,0.0,23,0
17901,243,636,1.0,15,0
17902,280,636,0.0,19,0
17903,238,636,9.0,5,0
17904,289,636,0.0,22,0
17905,235,636,19.0,2,1
17906,312,636,0.0,17,0
17907,304,636,6.0,10,0
17908,278,636,8.0,7,0
17909,317,636,4.0,12,0
17910,223,636,8.0,6,0
17911,328,636,33.0,1,3
17912,207,636,9.0,3,1
17913,262,637,0.0,36,0
17914,329,637,0.0,31,0
17915,321,637,0.0,30,0
17916,330,637,0.0,23,0
17917,349,637,0.0,27,0
17918,348,637,0.0,25,0
17919,338,637,0.0,34,0
17920,298,637,0.0,20,0
17921,342,637,0.0,26,0
17922,314,637,0.0,21,0
17923,306,637,1.0,16,0
17924,339,637,0.0,28,0
17925,347,637,0.0,35,0
17926,320,637,0.0,19,0
17927,334,637,0.0,33,0
17928,340,637,0.0,32,0
17929,346,637,4.0,11,0
17930,293,637,0.0,29,0
17931,345,637,9.0,6,0
17932,307,637,0.0,17,0
17933,327,637,6.0,9,0
17934,341,637,3.0,14,0
17935,224,637,10.0,4,0
17936,333,637,0.0,24,0
17937,243,637,3.0,15,0
17938,280,637,3.0,13,0
17939,238,637,15.0,3,0
17940,289,637,0.0,22,0
17941,235,637,19.0,2,1
17942,312,637,0.0,18,0
17943,304,637,6.0,10,0
17944,278,637,8.0,8,0
17945,317,637,4.0,12,0
17946,223,637,8.0,7,0
17947,328,637,42.0,1,4
17948,207,637,9.0,5,1
17949,350,638,0.0,24,0
17950,262,638,0.0,37,0
17951,329,638,0.0,32,0
17952,321,638,0.0,31,0
17953,330,638,0.0,23,0
17954,349,638,0.0,28,0
17955,348,638,0.0,26,0
17956,338,638,0.0,35,0
17957,298,638,0.0,21,0
17958,342,638,0.0,27,0
17959,314,638,1.0,17,0
17960,306,638,1.0,16,0
17961,339,638,0.0,29,0
17962,347,638,0.0,36,0
17963,320,638,0.0,20,0
17964,334,638,0.0,34,0
17965,340,638,0.0,33,0
17966,346,638,4.0,12,0
17967,293,638,0.0,30,0
17968,345,638,9.0,8,0
17969,307,638,0.0,18,0
17970,327,638,12.0,5,0
17971,341,638,3.0,14,0
17972,224,638,10.0,7,0
17973,333,638,0.0,25,0
17974,243,638,3.0,15,0
17975,280,638,3.0,13,0
17976,238,638,17.0,3,0
17977,289,638,0.0,22,0
17978,235,638,19.0,2,1
17979,312,638,0.0,19,0
17980,304,638,6.0,10,0
17981,278,638,8.0,9,0
17982,317,638,4.0,11,0
17983,223,638,12.0,6,0
17984,328,638,51.0,1,5
17985,207,638,12.0,4,1
17986,182,639,0.0,33,0
17987,337,639,0.0,26,0
17988,350,639,0.0,25,0
17989,262,639,0.0,23,0
17990,329,639,0.0,29,0
17991,321,639,0.0,35,0
17992,330,639,0.0,24,0
17993,349,639,0.0,31,0
17994,348,639,0.0,28,0
17995,338,639,0.0,39,0
17996,298,639,0.0,22,0
17997,342,639,0.0,30,0
17998,314,639,5.0,13,0
17999,306,639,1.0,18,0
18000,339,639,0.0,32,0
18001,347,639,0.0,37,0
18002,320,639,0.0,21,0
18003,334,639,0.0,38,0
18004,340,639,0.0,36,0
18005,346,639,13.0,5,1
18006,293,639,0.0,34,0
18007,345,639,9.0,9,0
18008,307,639,0.0,19,0
18009,327,639,12.0,7,0
18010,341,639,3.0,15,0
18011,224,639,16.0,4,0
18012,333,639,0.0,27,0
18013,243,639,3.0,16,0
18014,280,639,4.0,14,0
18015,238,639,17.0,3,0
18016,289,639,2.0,17,0
18017,235,639,19.0,2,1
18018,312,639,0.0,20,0
18019,304,639,6.0,12,0
18020,278,639,8.0,10,0
18021,317,639,7.0,11,0
18022,223,639,12.0,8,0
18023,328,639,51.0,1,5
18024,207,639,12.0,6,1
18025,351,640,0.0,40,0
18026,197,640,0.0,31,0
18027,305,640,3.0,16,0
18028,182,640,0.0,36,0
18029,337,640,0.0,27,0
18030,350,640,0.0,28,0
18031,262,640,0.0,22,0
18032,329,640,0.0,32,0
18033,321,640,0.0,38,0
18034,330,640,0.0,26,0
18035,349,640,0.0,34,0
18036,348,640,0.0,30,0
18037,338,640,0.0,42,0
18038,298,640,0.0,24,0
18039,342,640,0.0,33,0
18040,314,640,5.0,14,0
18041,306,640,1.0,21,0
18042,339,640,0.0,35,0
18043,347,640,0.0,25,0
18044,320,640,9.0,9,1
18045,334,640,0.0,41,0
18046,340,640,0.0,39,0
18047,346,640,13.0,6,1
18048,293,640,0.0,37,0
18049,345,640,9.0,10,0
18050,307,640,2.0,19,0
18051,327,640,16.0,4,0
18052,341,640,3.0,17,0
18053,224,640,16.0,5,0
18054,333,640,0.0,29,0
18055,243,640,3.0,18,0
18056,280,640,4.0,15,0
18057,238,640,23.0,2,0
18058,289,640,2.0,20,0
18059,235,640,19.0,3,1
18060,312,640,0.0,23,0
18061,304,640,6.0,13,0
18062,278,640,9.0,11,0
18063,317,640,7.0,12,0
18064,223,640,12.0,8,0
18065,328,640,51.0,1,5
18066,207,640,12.0,7,1
18067,354,641,0.0,46,0
18068,353,641,0.0,39,0
18069,352,641,0.0,32,0
18070,288,641,4.0,15,0
18071,351,641,0.0,43,0
18072,197,641,0.0,33,0
18073,305,641,3.0,17,0
18074,182,641,0.0,38,0
18075,337,641,0.0,28,0
18076,350,641,0.0,29,0
18077,262,641,0.0,23,0
18078,329,641,0.0,34,0
18079,321,641,0.0,41,0
18080,330,641,0.0,27,0
18081,349,641,0.0,36,0
18082,348,641,0.0,31,0
18083,338,641,0.0,45,0
18084,298,641,0.0,25,0
18085,342,641,0.0,35,0
18086,314,641,5.0,14,0
18087,306,641,1.0,22,0
18088,339,641,0.0,37,0
18089,347,641,0.0,26,0
18090,320,641,9.0,9,1
18091,334,641,0.0,44,0
18092,340,641,0.0,42,0
18093,346,641,13.0,6,1
18094,293,641,0.0,40,0
18095,345,641,9.0,10,0
18096,307,641,2.0,20,0
18097,327,641,17.0,4,0
18098,341,641,3.0,18,0
18099,224,641,16.0,5,0
18100,333,641,0.0,30,0
18101,243,641,3.0,19,0
18102,280,641,4.0,16,0
18103,238,641,29.0,2,0
